,ELCC,latitude,longitude
0,7 ,33.0,-124.375
1,2 ,37.0,-116.875
2,0 ,37.0,-109.375
3,2 ,40.0,-115.625
4,7 ,48.0,-123.125
5,2 ,42.0,-115.625
6,0 ,35.0,-113.125
7,5 ,43.0,-120.625
8,5 ,48.0,-121.875
9,3 ,35.0,-119.375
10,2 ,32.0,-118.125
11,7 ,43.0,-124.375
12,7 ,38.0,-123.125
13,0 ,49.0,-108.125
14,0 ,48.0,-109.375
15,5 ,49.0,-121.875
16,2 ,42.0,-114.375
17,0 ,49.0,-106.875
18,2 ,49.0,-111.875
19,2 ,43.0,-115.625
20,0 ,34.0,-113.125
21,2 ,47.0,-111.875
22,0 ,38.0,-110.625
23,5 ,44.0,-119.375
24,0 ,35.0,-110.625
25,0 ,36.0,-111.875
26,2 ,32.0,-116.875
27,2 ,44.0,-113.125
28,0 ,41.0,-111.875
29,0 ,36.0,-109.375
30,3 ,33.0,-120.625
31,2 ,39.0,-114.375
32,0 ,43.0,-109.375
33,2 ,33.0,-118.125
34,0 ,37.0,-108.125
35,7 ,41.0,-124.375
36,0 ,35.0,-108.125
37,5 ,34.0,-123.125
38,2 ,47.0,-114.375
39,2 ,42.0,-111.875
40,2 ,47.0,-113.125
41,2 ,43.0,-111.875
42,0 ,33.0,-110.625
43,3 ,41.0,-118.125
44,0 ,39.0,-106.875
45,3 ,34.0,-119.375
46,2 ,43.0,-113.125
47,3 ,39.0,-119.375
48,5 ,47.0,-119.375
49,2 ,48.0,-111.875
50,0 ,32.0,-115.625
51,5 ,41.0,-120.625
52,0 ,36.0,-106.875
53,2 ,44.0,-115.625
54,0 ,32.0,-109.375
55,3 ,32.0,-119.375
56,0 ,44.0,-109.375
57,7 ,48.0,-124.375
58,3 ,46.0,-119.375
59,7 ,34.0,-124.375
60,0 ,48.0,-108.125
61,7 ,45.0,-123.125
62,6 ,46.0,-123.125
63,2 ,36.0,-116.875
64,2 ,38.0,-116.875
65,5 ,32.0,-121.875
66,0 ,39.0,-111.875
67,2 ,46.0,-111.875
68,3 ,41.0,-119.375
69,0 ,39.0,-110.625
70,0 ,34.0,-109.375
71,5 ,42.0,-120.625
72,5 ,45.0,-119.375
73,0 ,40.0,-111.875
74,3 ,47.0,-115.625
75,0 ,43.0,-108.125
76,0 ,45.0,-108.125
77,2 ,37.0,-118.125
78,3 ,48.0,-118.125
79,0 ,39.0,-108.125
80,2 ,49.0,-113.125
81,0 ,47.0,-108.125
82,5 ,39.0,-121.875
83,2 ,34.0,-115.625
84,0 ,35.0,-109.375
85,0 ,34.0,-106.875
86,3 ,45.0,-116.875
87,2 ,49.0,-109.375
88,2 ,41.0,-113.125
89,5 ,46.0,-120.625
90,5 ,32.0,-123.125
91,2 ,47.0,-110.625
92,0 ,36.0,-110.625
93,0 ,42.0,-106.875
94,5 ,35.0,-121.875
95,7 ,37.0,-124.375
96,2 ,33.0,-116.875
97,2 ,36.0,-114.375
98,3 ,43.0,-119.375
99,5 ,33.0,-123.125
100,2 ,38.0,-115.625
101,0 ,38.0,-111.875
102,3 ,32.0,-120.625
103,3 ,40.0,-119.375
104,0 ,37.0,-113.125
105,0 ,45.0,-106.875
106,3 ,36.0,-121.875
107,5 ,37.0,-121.875
108,5 ,44.0,-120.625
109,2 ,38.0,-118.125
110,5 ,33.0,-121.875
111,7 ,49.0,-124.375
112,0 ,41.0,-109.375
113,2 ,43.0,-114.375
114,5 ,49.0,-120.625
115,0 ,37.0,-106.875
116,0 ,46.0,-108.125
117,2 ,44.0,-114.375
118,0 ,38.0,-106.875
119,2 ,48.0,-110.625
120,3 ,49.0,-115.625
121,2 ,45.0,-114.375
122,5 ,44.0,-123.125
123,5 ,44.0,-121.875
124,2 ,49.0,-110.625
125,0 ,42.0,-108.125
126,0 ,37.0,-111.875
127,3 ,45.0,-118.125
128,0 ,48.0,-106.875
129,7 ,47.0,-124.375
130,3 ,42.0,-116.875
131,0 ,34.0,-108.125
132,0 ,36.0,-108.125
133,3 ,42.0,-119.375
134,7 ,37.0,-123.125
135,7 ,45.0,-124.375
136,2 ,39.0,-113.125
137,2 ,48.0,-113.125
138,2 ,39.0,-115.625
139,0 ,40.0,-108.125
140,2 ,44.0,-110.625
141,3 ,36.0,-119.375
142,5 ,49.0,-123.125
143,2 ,37.0,-114.375
144,2 ,34.0,-116.875
145,0 ,43.0,-106.875
146,0 ,33.0,-111.875
147,5 ,47.0,-121.875
148,5 ,34.0,-121.875
149,3 ,46.0,-118.125
150,3 ,46.0,-114.375
151,0 ,37.0,-110.625
152,0 ,43.0,-110.625
153,5 ,39.0,-120.625
154,5 ,46.0,-121.875
155,2 ,37.0,-115.625
156,2 ,39.0,-116.875
157,0 ,46.0,-109.375
158,5 ,39.0,-123.125
159,3 ,36.0,-120.625
160,0 ,46.0,-106.875
161,2 ,48.0,-114.375
162,0 ,33.0,-113.125
163,7 ,39.0,-124.375
164,7 ,46.0,-124.375
165,5 ,40.0,-120.625
166,0 ,38.0,-113.125
167,0 ,33.0,-109.375
168,5 ,43.0,-121.875
169,7 ,36.0,-123.125
170,5 ,35.0,-123.125
171,5 ,42.0,-123.125
172,0 ,34.0,-114.375
173,3 ,36.0,-118.125
174,3 ,47.0,-116.875
175,2 ,40.0,-113.125
176,5 ,45.0,-120.625
177,7 ,38.0,-124.375
178,2 ,38.0,-114.375
179,0 ,34.0,-111.875
180,2 ,49.0,-114.375
181,0 ,32.0,-114.375
182,3 ,33.0,-119.375
183,0 ,33.0,-108.125
184,3 ,46.0,-115.625
185,5 ,47.0,-120.625
186,5 ,41.0,-123.125
187,3 ,38.0,-120.625
188,0 ,35.0,-114.375
189,2 ,34.0,-118.125
190,0 ,40.0,-106.875
191,2 ,35.0,-116.875
192,0 ,45.0,-109.375
193,5 ,42.0,-121.875
194,3 ,40.0,-118.125
195,0 ,32.0,-111.875
196,3 ,39.0,-118.125
197,3 ,43.0,-116.875
198,0 ,33.0,-106.875
199,3 ,40.0,-116.875
200,3 ,48.0,-115.625
201,2 ,36.0,-115.625
202,0 ,40.0,-109.375
203,7 ,44.0,-124.375
204,7 ,36.0,-124.375
205,7 ,35.0,-124.375
206,5 ,38.0,-121.875
207,2 ,41.0,-115.625
208,3 ,45.0,-115.625
209,0 ,33.0,-114.375
210,5 ,40.0,-123.125
211,3 ,35.0,-120.625
212,5 ,43.0,-123.125
213,2 ,45.0,-110.625
214,5 ,40.0,-121.875
215,0 ,42.0,-110.625
216,2 ,42.0,-113.125
217,5 ,49.0,-119.375
218,0 ,32.0,-106.875
219,3 ,43.0,-118.125
220,3 ,47.0,-118.125
221,2 ,33.0,-115.625
222,0 ,32.0,-113.125
223,0 ,40.0,-110.625
224,5 ,41.0,-121.875
225,0 ,38.0,-108.125
226,2 ,46.0,-113.125
227,0 ,41.0,-108.125
228,3 ,42.0,-118.125
229,0 ,41.0,-110.625
230,2 ,40.0,-114.375
231,3 ,49.0,-116.875
232,7 ,42.0,-124.375
233,3 ,41.0,-116.875
234,0 ,47.0,-106.875
235,3 ,37.0,-120.625
236,0 ,35.0,-111.875
237,5 ,48.0,-119.375
238,7 ,32.0,-124.375
239,0 ,35.0,-106.875
240,0 ,34.0,-110.625
241,5 ,47.0,-123.125
242,2 ,35.0,-118.125
243,2 ,47.0,-109.375
244,5 ,45.0,-121.875
245,3 ,44.0,-118.125
246,0 ,44.0,-108.125
247,0 ,41.0,-106.875
248,0 ,32.0,-108.125
249,5 ,48.0,-120.625
250,3 ,37.0,-119.375
251,2 ,44.0,-111.875
252,2 ,35.0,-115.625
253,0 ,44.0,-106.875
254,3 ,38.0,-119.375
255,3 ,48.0,-116.875
256,3 ,49.0,-118.125
257,0 ,32.0,-110.625
258,2 ,46.0,-110.625
259,3 ,46.0,-116.875
260,0 ,42.0,-109.375
261,0 ,36.0,-113.125
262,0 ,38.0,-109.375
263,0 ,39.0,-109.375
264,3 ,34.0,-120.625
265,2 ,41.0,-114.375
266,3 ,44.0,-116.875
267,2 ,45.0,-113.125
268,7 ,40.0,-124.375
269,2 ,45.0,-111.875
