TI Data (Starts 1/1/2016 ends 12/31/2016 23:00 hourly)
-727
-1116
-1190
-1105
-897
-681
-456
-402
-455
-699
-511
-655
-611
-624
-505
-850
-854
-632
-663
-606
-584
-740
-752
-720
-654
-608
-654
-853
-1010
-1145
-1123
-953
-833
-767
-586
-723
-970
-1179
-1171
-1079
-832
-985
-1161
-1306
-1466
-1552
-1528
-1549
-1512
-1450
-1037
-783
-742
-868
-829
-872
-747
-675
-462
-348
-579
-727
-707
-931
-662
-489
-487
-540
-672
-754
-634
-861
-867
-577
-468
-614
-595
-641
-507
-437
-432
-413
-370
-525
-455
-382
-311
-476
-382
-347
-537
-794
-918
-905
-787
-688
-559
-662
-654
-613
-545
-641
-683
-578
-633
-684
-572
-538
-637
-751
-767
-871
-903
-846
-935
-697
-578
-681
-734
-819
-931
-1107
-1219
-1208
-1086
-938
-790
-746
-611
-804
-844
-797
-845
-949
-897
-756
-822
-827
-978
-972
-921
-998
-975
-853
-837
-1042
-941
-638
-712
-575
-445
-610
-597
-546
-411
-279
-407
-212
-219
-419
-398
-310
-452
-329
-436
-330
-153
-233
-299
-307
-151
-433
-495
-398
-194
-67
-354
-299
-247
-151
-134
-359
-379
-252
-42
-208
-509
-859
-831
-799
-890
-974
-942
-1136
-1389
-1284
-680
-392
-254
-391
-352
-204
-219
-364
-433
-440
-506
-726
-670
-592
-466
-485
-466
-408
-474
-702
-730
-843
-917
-902
-920
-785
-512
-474
-441
-523
-712
-740
-692
-652
-767
-864
-862
-618
-431
-299
-446
-380
-327
-390
-462
-486
-483
-493
-497
-412
-453
-461
-481
-607
-695
-725
-738
-822
-975
-1077
-808
-705
-852
-1033
-992
-774
-830
-1008
-848
-888
-880
-790
-1044
-974
-994
-969
-920
-870
-801
-810
-914
-1079
-1312
-1447
-1050
-902
-1083
-1160
-1131
-1044
-843
-782
-610
-553
-694
-808
-1085
-1091
-1175
-1002
-1029
-1003
-1012
-989
-928
-906
-901
-958
-920
-951
-996
-1111
-1238
-1159
-1044
-1054
-1135
-1164
-1139
-978
-887
-630
-609
-606
-634
-823
-809
-747
-613
-558
-568
-566
-618
-622
-741
-804
-785
-779
-772
-575
-565
-509
-392
-245
-381
-251
-554
-608
-538
-381
-365
-401
-386
-441
-698
-503
-341
-152
-78
176
151
299
172
-104
-30
10
-61
-87
-234
-515
-852
-914
-1026
-1008
-1011
-957
-890
-953
-1022
-993
-505
-610
-717
-660
-677
-698
-710
-737
-826
-728
-713
-575
-496
-507
-512
-576
-542
-670
-837
-925
-979
-964
-872
-717
-325
-300
-333
-410
-588
-724
-833
-1103
-1011
-785
-637
-562
-438
-515
-487
-406
-538
-677
-610
-516
-446
-356
-469
-289
-125
-185
-53
136
54
-129
-229
-225
-251
-427
-480
-414
-354
-648
-688
-596
-532
-539
-536
-880
-948
-1278
-1153
-838
-624
-880
-725
-652
-700
-1031
-857
-705
-745
-958
-982
-932
-705
-889
-1193
-1029
-1035
-1093
-1112
-1176
-1210
-1293
-1289
-1115
-1030
-1133
-953
-1098
-1094
-1118
-1133
-1158
-1066
-1033
-866
-634
-703
-963
-1078
-958
-818
-950
-960
-968
-981
-1045
-829
-734
-628
-348
-274
-259
-290
-325
-279
-408
-493
-503
-591
-567
-415
-533
-589
-721
-901
-926
-1026
-1074
-922
-975
-1096
-1028
-676
-787
-848
-474
-601
-850
-833
-668
-779
-735
-753
-754
-603
-623
-538
-836
-865
-911
-1107
-1305
-951
-969
-1180
-1254
-1112
-778
-691
-840
-831
-701
-661
-644
-850
-962
-1079
-842
-610
-764
-943
-957
-988
-953
-913
-793
-686
-719
-936
-888
-533
-678
-851
-789
-256
-226
-320
-383
-639
-803
-803
-726
-641
-621
-721
-733
-571
-412
-355
-506
-613
-801
-933
-846
-501
-674
-870
-754
-908
-983
-863
-855
-818
-987
-870
-1040
-1035
-1040
-1021
-881
-1033
-868
-795
-827
-792
-715
-705
-567
-257
-347
-591
-634
-411
-324
-358
-242
-252
-100
-65
-60
56
-111
-197
-51
0
-214
-407
-408
-403
-431
-418
-89
-344
-456
-212
-25
157
309
336
305
325
373
402
468
228
35
21
154
253
324
170
235
178
113
32
61
-61
-362
-510
-556
-415
-215
-230
-192
29
-43
-140
-27
-86
-253
-338
-325
-580
-664
-695
-740
-766
-920
-836
-706
-612
-774
-686
-451
-671
-476
-270
-484
-388
-453
-684
-438
-371
-401
-328
-146
-248
-340
-297
-287
-400
-688
-625
-192
-95
-246
-313
-244
-168
-254
-166
131
189
264
147
149
57
27
-6
-82
-16
-77
-193
-275
-415
-313
-552
-634
-405
-292
-309
-306
-285
-185
-101
-27
34
86
134
224
-29
72
178
-46
-76
-59
-222
-459
-593
-708
-714
-591
-497
-289
-297
-374
-532
-445
-177
-138
-128
67
-5
-68
-135
-39
-6
-163
-193
147
124
142
166
63
-299
-425
-225
-187
-205
-223
-192
-302
-264
-214
-132
-51
-17
58
-93
-6
81
-140
-137
42
-60
-94
-169
-151
-132
-42
-121
-183
28
44
119
150
-7
129
-19
105
-154
-189
-194
-253
-271
-83
-41
-49
-88
-40
-124
-216
-141
-184
-265
-306
-400
-599
-715
-827
-907
-866
-952
-909
-788
-803
-909
-735
-637
-713
-687
-777
-761
-757
-891
-841
-864
-742
-789
-985
-1107
-1017
-977
-1020
-827
-990
-847
-723
-871
-890
-907
-1175
-920
-811
-632
-378
-266
-450
-590
-581
-557
-436
-417
-630
-1026
-1275
-1257
-1179
-1147
-1156
-1107
-1201
-1114
-912
-995
-1109
-923
-619
-601
-654
-639
-698
-713
-857
-877
-747
-755
-1098
-980
-844
-891
-1006
-1133
-1161
-1133
-1130
-1402
-1167
-1078
-1076
-767
-764
-914
-919
-949
-996
-1022
-1108
-1086
-813
-614
-669
-573
-961
-1039
-1099
-1047
-1105
-1093
-786
-704
-387
-500
-508
-419
-350
-343
-388
-236
-327
-406
-517
-914
-1057
-904
-1012
-1292
-1353
-1327
-1313
-1155
-1282
-1245
-1109
-948
-859
-634
-786
-445
-478
-263
-196
-97
3
-46
-205
-378
-168
-408
-408
-601
-560
-559
-573
-514
-570
-554
-436
-362
-28
-170
-44
16
50
204
131
19
-65
-50
-238
-425
-617
-613
-749
-743
-922
-775
-877
-880
-818
-788
-611
-243
24
-143
-262
-268
-390
-318
-390
-512
-680
-789
-880
-947
-988
-915
-888
-992
-1110
-919
-1025
-721
-578
-621
-607
-393
-351
-619
-847
-757
-885
-794
-680
-704
-672
-732
-688
-588
-580
-606
-715
-708
-731
-738
-824
-775
-457
-427
-428
-390
-334
-560
-772
-507
-522
-473
-551
-546
-504
-365
-492
-795
-609
-484
-591
-852
-1073
-1098
-1055
-810
-763
-563
-436
-398
-559
-712
-921
-763
-730
-679
-478
-680
-809
-733
-670
-562
-558
-605
-703
-784
-677
-689
-892
-1012
-1120
-1230
-1201
-1039
-886
-771
-760
-621
-558
-451
-292
1
-15
-87
-20
-369
-660
-643
-823
-895
-817
-736
-535
-701
-703
-628
-642
-487
-587
-747
-686
-782
-661
-575
-628
-550
-664
-780
-768
-491
-629
-708
-863
-1199
-1361
-1401
-1408
-1459
-1195
-1066
-1164
-901
-521
-172
-33
-402
-109
56
104
296
295
333
188
16
-171
-466
-596
-667
-574
-603
-763
-828
-891
-1001
-959
-926
-791
-656
-502
-199
-306
-428
-365
-572
-566
-589
-666
-919
-1001
-821
-1000
-1298
-1305
-1291
-1133
-788
-630
-588
-604
-468
-121
-62
-167
-22
103
-26
-324
-487
-367
-321
-322
-361
-532
-684
-874
-1228
-1284
-1194
-1243
-1315
-1260
-1259
-1149
-996
-935
-998
-793
-691
-615
-854
-867
-944
-939
-1003
-1045
-1112
-1088
-1255
-1359
-1240
-1268
-1303
-1274
-1299
-1355
-1537
-1542
-1349
-1171
-1252
-1251
-1215
-800
-637
-613
-571
-692
-811
-660
-694
-995
-880
-1004
-954
-1197
-1205
-1412
-1423
-1425
-1416
-1338
-1197
-1035
-1077
-822
-649
-419
-306
-337
-256
-278
-285
-346
-713
-776
-1062
-1318
-1406
-1433
-1410
-1305
-1182
-1086
-1036
-1002
-790
-738
-758
-1499
-404
-108
29
287
275
209
-25
-187
-195
-664
-747
-465
-497
-490
-489
-521
-530
-626
-407
38
183
174
89
185
367
455
363
283
131
190
294
313
182
-94
-287
-485
-595
-647
-661
-365
-174
-166
-381
-391
-299
-331
-345
-203
-137
162
160
-133
-143
-155
-303
-314
-409
-719
-800
-745
-661
-624
-517
-532
-485
-392
-314
-288
-266
-339
-474
-591
-397
64
55
139
130
142
-21
-25
-331
-765
-782
-746
-915
-829
-927
-889
-896
-848
-764
-803
-829
-873
-1090
-955
-763
-514
-601
-533
-627
-571
-748
-874
-1006
-1120
-1109
-1230
-1158
-1140
-1188
-1470
-1538
-1431
-1296
-1197
-1224
-1308
-1410
-1324
-1051
-566
-462
-476
-443
-405
-258
-488
-673
-850
-995
-915
-910
-941
-914
-1022
-1311
-1394
-1337
-1204
-1183
-1164
-1213
-1129
-824
-632
-593
-512
-591
-727
-881
-976
-1108
-1077
-1152
-912
-807
-660
-672
-609
-514
-687
-828
-847
-890
-1021
-1050
-731
-446
-127
-41
-193
-170
-10
30
-62
-180
-274
-454
-676
-867
-817
-558
-461
-548
-646
-846
-869
-1015
-967
-878
-736
-400
-236
-191
-418
-341
-465
-713
-856
-971
-1052
-1172
-1205
-1296
-1366
-1605
-1545
-1484
-1390
-1389
-1293
-1208
-1222
-994
-845
-833
-700
-745
-778
-774
-813
-787
-690
-683
-638
-789
-808
-908
-1172
-1164
-1047
-1084
-1005
-940
-896
-943
-700
-416
-393
-257
215
247
-54
-274
-276
-274
-69
-155
-89
-44
-111
-52
-162
-203
-76
-52
-375
-186
7
-205
-70
44
-91
-83
91
33
-137
-274
-312
-262
-225
-380
-410
-54
-723
-847
-948
-1009
-969
-887
-744
-784
-737
-605
-525
-685
-756
-640
-352
-406
-271
-139
-258
-354
-519
-514
-733
-888
-919
-913
-897
-835
-817
-782
-544
-397
-366
-260
-276
-470
-509
-200
-42
99
209
66
-78
-123
-196
-523
-848
-863
-1118
-1110
-1022
-1113
-998
-997
-1014
-1117
-1085
-1060
-864
-1006
-1132
-901
-729
-602
-599
-498
-574
-620
-601
-608
-637
-985
-1232
-1250
-1249
-1307
-1382
-1408
-1489
-1454
-1409
-1188
-1035
-868
-833
-487
-279
-366
-341
-321
-474
-540
-724
-765
-790
-672
-1032
-1323
-1220
-1291
-1290
-1309
-1276
-1133
-1036
-944
-905
-663
-414
-241
-219
-239
-398
-612
-821
-1003
-1067
-1030
-933
-877
-994
-826
-630
-573
-488
-824
-826
-891
-864
-759
-723
-620
-529
-212
54
82
135
-108
-139
-171
-149
-71
-320
-312
-312
-509
-452
-178
-41
112
144
290
333
329
539
167
-200
-155
-313
-598
-665
-719
-574
-487
-610
-739
-623
-569
-653
-701
-760
-701
-805
-779
-734
-764
-732
-791
-704
-593
-622
-512
-483
-579
-650
-437
-515
-515
-628
-607
-506
-718
-976
-1089
-1123
-1011
-988
-858
-767
-615
-651
-698
-551
-443
-302
-247
-361
-478
-426
-398
-311
-513
-594
-622
-936
-1111
-914
-999
-788
-682
-487
-548
-390
-571
-572
-265
-320
-527
-588
-601
-439
-329
-347
-424
-576
-607
-682
-505
-638
-897
-858
-758
-620
-722
-599
-531
-428
-502
-615
-605
-695
-597
-585
-537
-534
-435
-319
-268
-497
-656
-833
-911
-920
-860
-893
-890
-762
-370
-302
-196
-53
-141
-386
-166
-263
-298
-267
-235
-82
-37
-195
-454
-513
-553
-772
-616
-722
-768
-826
-701
-586
-539
-536
-632
-621
-616
-654
-547
-708
-768
-666
-624
-401
-495
-619
-658
-665
-733
-772
-765
-903
-936
-885
-889
-669
-523
-478
-579
-252
-243
-523
-299
62
275
177
40
75
-189
-362
-310
-349
-453
-455
-333
-457
-363
-283
-518
-577
-692
-812
-661
-783
-550
-567
-528
-327
-281
-92
47
-48
-506
-925
-1011
-973
-921
-893
-1002
-1186
-1327
-1366
-1465
-1453
-1430
-1294
-1135
-1085
-1172
-1105
-1001
-755
-382
-344
-284
-304
-483
-885
-1027
-1005
-962
-981
-1114
-1217
-1436
-1323
-1291
-1220
-1227
-1284
-1187
-649
-323
-387
-268
-528
-167
-279
-293
-355
-97
-374
-542
-505
-429
-411
-474
-674
-619
-592
-584
-584
-462
-400
-300
-75
-36
-148
25
207
263
264
203
270
66
-254
-559
-696
-748
-762
-646
-770
-761
-815
-849
-860
-620
-502
-392
-165
-235
-451
-642
-327
-155
-65
-156
-309
-251
-295
-389
-591
-582
-558
-513
-483
-375
-539
-735
-888
-1025
-1033
-886
-712
-471
-291
-111
8
95
-28
-36
38
-333
-426
-515
-621
-677
-758
-728
-752
-878
-745
-812
-714
-661
-508
-273
-169
-204
-235
-367
-360
-495
-540
-641
-653
-707
-673
-632
-750
-732
-769
-725
-793
-768
-878
-940
-1001
-805
-837
-862
-895
-921
-867
-768
-659
-576
-518
-367
-381
-506
-629
-729
-713
-739
-676
-691
-789
-718
-588
-569
-618
-684
-623
-298
-340
-76
-361
-172
-220
-333
-625
-271
-149
-301
-309
-543
-671
-722
-799
-805
-1008
-1163
-1330
-1525
-1423
-1173
-1076
-942
-818
-675
-584
-706
-699
-812
-723
-628
-271
-321
-539
-424
-429
-466
-518
-583
-793
-1183
-1185
-1027
-1005
-927
-952
-713
-721
-865
-1123
-1184
-1053
-945
-843
-667
-523
-271
-323
-320
-428
-664
-829
-735
-868
-1025
-1216
-1298
-1006
-994
-1038
-1049
-978
-734
-667
-615
-486
-281
-316
-380
-451
-377
-643
-756
-767
-708
-601
-623
-968
-1164
-1333
-1235
-1286
-1310
-1511
-1696
-1699
-1532
-1344
-1077
-925
-598
-342
-230
-479
-360
-565
-599
-625
-670
-808
-983
-1078
-1220
-1173
-1103
-1227
-1375
-1487
-1562
-1505
-1425
-1385
-1183
-738
-479
-546
-324
-321
-139
43
-131
-341
-417
-383
-570
-900
-933
-1030
-951
-1140
-1277
-1504
-1446
-1454
-1530
-1681
-1564
-1540
-1254
-836
-536
-740
-758
-571
-767
-658
-600
-586
-632
-822
-849
-618
-611
-660
-935
-1130
-1145
-1132
-1207
-1175
-1066
-1146
-818
-507
-195
-231
138
465
507
573
467
498
496
415
327
126
-40
-154
-183
-240
-135
31
45
12
-151
-190
-187
-216
-43
124
64
189
220
339
353
227
89
-125
-200
-247
-155
166
374
455
540
535
631
513
376
513
511
337
348
425
262
364
243
352
171
268
270
277
306
284
457
452
492
460
377
392
596
666
837
841
1181
1004
926
711
555
170
-184
-246
-212
-95
-104
-227
-438
-443
-242
-149
156
452
308
203
137
167
241
438
487
426
449
434
556
589
410
404
350
380
428
463
414
261
15
51
172
220
272
148
105
94
186
111
121
92
75
225
-20
57
71
115
227
131
234
-36
-130
-95
178
-15
-200
-330
-78
-332
-466
-450
-375
-444
-331
-216
-18
57
125
159
188
70
47
217
107
80
-112
-122
14
211
335
331
259
258
467
225
201
200
56
73
266
238
243
336
344
168
-19
10
-23
-172
-116
-91
72
-50
-71
-68
59
269
258
226
249
27
37
213
216
279
500
686
548
397
251
225
176
39
0
-133
-204
-76
82
38
14
-247
-191
-224
-367
-466
-397
-294
-207
-250
1
-59
20
118
143
96
-28
-175
-72
153
93
193
430
281
237
71
-87
-192
-144
-314
-193
-235
-161
-66
192
299
269
216
161
224
101
-117
-279
-189
-60
-70
-244
-564
-799
-1083
-909
-799
-733
-738
-524
-466
-263
20
39
178
259
286
106
66
97
-109
-255
-409
-361
-206
-87
128
125
155
308
325
317
311
211
67
321
747
480
279
280
79
6
87
-54
-433
-726
-619
-667
-954
-1125
-1005
-1166
-1305
-1374
-1359
-1131
-697
-661
-458
-64
66
5
28
-76
-23
-16
143
44
-168
-395
-650
-735
-618
-268
-212
-298
-328
-278
-174
72
-22
-357
-241
22
224
176
350
786
857
716
587
370
142
181
28
-200
-296
-97
178
252
412
464
431
354
480
504
681
820
1025
991
934
793
737
594
534
547
473
446
489
710
799
943
1030
930
834
837
901
806
675
599
691
803
916
1006
716
654
715
645
552
394
232
32
31
62
215
365
520
582
534
278
101
89
89
208
312
582
680
519
608
622
470
336
215
222
-211
-486
-610
-547
-446
-329
-557
-710
-808
-959
-1282
-1123
-1218
-1108
-856
-319
434
438
592
490
392
318
250
173
-156
-410
-598
-577
-690
-801
-863
-807
-660
-482
-477
-180
-4
-83
21
292
610
401
479
323
155
77
35
4
-250
-484
-440
-289
-265
-191
-272
-471
-551
-327
-298
191
134
34
-100
49
267
224
6
-187
-315
-207
-239
-31
-236
-425
-635
-511
-307
-257
-482
-426
-350
-589
-698
-459
-341
-212
-395
-197
192
107
142
159
160
197
-46
-202
-586
-799
-874
-806
-828
-699
-850
-656
-794
-916
-831
-499
-447
-559
-296
-79
234
38
302
468
539
442
237
201
-99
-595
-798
-826
-701
-315
-598
-572
-403
-357
-301
-94
-73
42
150
390
592
169
129
258
366
387
382
434
305
110
185
200
92
-117
-351
-353
-344
-142
259
255
153
279
267
529
639
599
587
409
315
332
307
282
140
-35
-215
-284
-287
-339
-463
-498
-347
-263
-168
165
259
333
302
523
521
204
154
83
19
103
218
7
-221
-496
-421
-558
-770
-716
-776
-737
-470
-414
-531
-366
-260
-223
-402
-295
125
-19
108
45
77
99
41
-32
-196
-307
-443
-82
137
353
221
59
30
497
509
348
268
170
273
378
674
923
992
940
854
678
540
497
151
-126
18
200
80
291
279
58
196
285
177
141
-24
-147
-88
93
397
558
772
808
724
678
635
698
308
134
-81
-55
-149
-192
-194
-249
-210
-3
27
128
133
278
259
448
599
616
658
757
718
504
656
750
353
117
62
283
387
369
464
355
234
241
145
66
68
242
73
449
940
569
265
153
260
496
400
450
182
110
187
100
93
280
300
518
708
938
911
965
745
689
1058
1181
1189
894
545
665
723
804
644
560
558
587
591
624
591
692
552
746
983
1080
1076
1108
1044
1014
841
833
846
639
705
833
867
703
618
632
461
386
304
464
328
185
138
149
485
676
663
644
464
173
331
637
633
581
439
352
375
394
535
423
207
128
269
422
456
553
563
511
782
763
531
475
542
565
404
416
594
457
414
402
455
460
370
287
-98
-175
-213
-105
68
86
-98
-200
-446
-370
-355
-339
-250
-208
-115
11
249
394
589
459
367
265
143
195
5
-2
-13
-44
-297
-201
-354
-189
-209
7
137
69
78
21
190
171
472
468
512
506
497
512
451
201
-45
-321
-381
-283
-247
-159
-67
71
259
489
551
270
215
215
325
514
632
320
365
167
62
193
255
296
115
-273
-214
-6
-76
-356
-494
-639
-593
-550
-387
-464
-437
-546
-449
-83
321
255
224
87
134
103
-214
-536
-929
-898
-768
-606
-753
-745
-891
-834
-388
-484
-657
-631
-668
-707
-705
-571
-249
-268
-103
-156
-101
-6
244
296
-51
-499
-519
-381
-456
-555
-534
-705
-844
-921
-851
-624
-787
-744
-748
-384
104
50
113
168
176
155
158
-132
-673
-957
-774
-561
-594
-492
-429
-597
-629
-597
-580
-670
-642
-621
-661
-245
331
310
530
738
609
390
63
12
-466
-616
-716
-604
-460
-615
-759
-841
-625
-701
-736
-597
-551
-640
-498
-83
300
342
457
478
270
-97
-217
-484
-674
-748
-705
-650
-451
-473
-593
-525
-566
-549
-213
107
114
-130
24
256
545
630
395
522
494
263
269
229
-37
-98
-211
-127
82
273
348
392
599
451
408
492
336
115
495
634
787
598
357
421
484
463
323
319
351
422
649
639
535
398
443
521
462
361
366
263
174
165
243
512
513
507
408
415
406
352
385
406
-83
-202
-481
-649
-367
-369
-327
-416
-393
-360
-444
-460
-442
-332
-215
-34
347
571
405
536
600
496
450
241
-145
-403
-597
-572
-573
-736
-950
-979
-853
-777
-671
-472
-478
-389
-258
98
192
375
392
601
651
493
491
328
165
8
-5
-10
-45
-236
-683
-562
-635
-679
-659
-643
-650
-514
-201
302
741
749
669
609
511
526
424
245
91
-97
-227
-225
-445
-691
-924
-904
-767
-684
-706
-718
-760
-523
-298
116
544
730
600
488
500
545
399
223
-79
-303
-490
-793
-767
-650
-786
-783
-954
-939
-605
-578
-557
-370
-114
284
766
858
605
548
687
645
473
398
156
-24
-11
43
-41
-220
-387
-154
-143
-323
-439
-216
-19
274
380
658
1051
1186
752
846
1001
703
549
359
321
133
238
455
614
579
490
650
672
491
398
354
460
512
447
967
1336
1183
740
796
831
857
715
462
183
-51
-66
-147
-300
-270
-351
-586
-845
-834
-898
-779
-565
-381
-85
216
703
848
621
755
746
701
461
173
-128
-237
-294
-354
-489
-625
-894
-1016
-947
-875
-382
-243
-136
-2
274
459
881
370
-60
3
130
