8.049100000000000000e+04
8.558800000000000000e+04
9.093000000000000000e+04
9.026700000000000000e+04
8.803900000000000000e+04
8.548500000000000000e+04
8.281000000000000000e+04
7.989600000000000000e+04
7.716200000000000000e+04
7.477300000000000000e+04
7.351100000000000000e+04
7.259300000000000000e+04
7.256200000000000000e+04
7.357300000000000000e+04
7.576600000000000000e+04
7.801400000000000000e+04
7.874400000000000000e+04
7.913900000000000000e+04
7.871500000000000000e+04
7.830200000000000000e+04
7.752300000000000000e+04
7.661800000000000000e+04
7.614800000000000000e+04
7.666500000000000000e+04
7.876000000000000000e+04
8.463400000000000000e+04
9.034000000000000000e+04
9.038700000000000000e+04
8.931000000000000000e+04
8.682100000000000000e+04
8.290800000000000000e+04
7.808600000000000000e+04
7.403400000000000000e+04
7.184200000000000000e+04
7.062100000000000000e+04
7.048200000000000000e+04
7.174600000000000000e+04
7.497400000000000000e+04
8.067400000000000000e+04
8.699000000000000000e+04
8.965400000000000000e+04
8.976900000000000000e+04
8.920700000000000000e+04
8.793700000000000000e+04
8.680000000000000000e+04
8.610600000000000000e+04
8.555800000000000000e+04
8.588800000000000000e+04
8.764600000000000000e+04
9.223700000000000000e+04
9.711000000000000000e+04
9.668000000000000000e+04
9.485600000000000000e+04
9.185700000000000000e+04
8.730700000000000000e+04
8.188300000000000000e+04
7.735100000000000000e+04
7.482000000000000000e+04
7.324900000000000000e+04
7.285500000000000000e+04
7.366200000000000000e+04
7.654300000000000000e+04
8.225300000000000000e+04
8.830600000000000000e+04
9.078400000000000000e+04
9.017900000000000000e+04
8.923800000000000000e+04
8.766800000000000000e+04
8.647700000000000000e+04
8.619200000000000000e+04
8.571500000000000000e+04
8.590300000000000000e+04
8.676000000000000000e+04
9.126700000000000000e+04
9.605600000000000000e+04
9.593500000000000000e+04
9.414000000000000000e+04
9.125900000000000000e+04
8.659800000000000000e+04
8.098100000000000000e+04
7.652500000000000000e+04
7.367000000000000000e+04
7.202500000000000000e+04
7.131900000000000000e+04
7.201100000000000000e+04
7.488700000000000000e+04
8.046700000000000000e+04
8.661500000000000000e+04
8.922300000000000000e+04
8.848600000000000000e+04
8.711700000000000000e+04
8.597100000000000000e+04
8.501600000000000000e+04
8.402600000000000000e+04
